x,y,z,id,height
571162.825233887,6054819.21345361,553.7272333984,453,43.9250483398
571149.015733887,6054720.13270361,554.1659833984,454,36.1012861328
571013.411233887,6054839.99595361,552.0369833984,455,39.8649863281
571204.908983887,6054749.08395361,555.9742333984,456,42.9867456055
571400.334983887,6054659.43720361,564.7112333984,457,45.6865141602
571087.425483887,6054828.16670361,554.7307333984,458,41.0470175781
571221.599483887,6054700.84945361,559.0689833984,459,43.3155043945
571141.397983887,6054786.19970361,556.7514833984,460,43.9682802734
571061.669983887,6054885.77045361,549.6237333984,461,41.8407438965
571054.261233887,6054923.43770361,553.4877333984,462,43.2155471191
571199.747483887,6054708.30570361,557.5542333984,463,42.3425634766
571488.259483887,6054548.36720361,561.9954833984,464,37.6984863281
570968.729983887,6054821.49295361,549.7274833984,465,31.8609672852
571026.679733887,6054920.93170361,543.3319833984,466,34.0104807129
571230.094233887,6054781.09220361,549.4317333984,467,32.8152172852
571472.105983887,6054613.39420361,565.1562333984,468,43.7407060547
571488.830983887,6054610.74545361,568.0484833984,469,45.7707734375
571238.836233887,6054689.25870361,558.3517333984,470,41.7887451172
571267.133733887,6054676.51220361,557.8182333984,471,42.6810263672
571135.146233887,6054874.16245361,551.8884833984,472,42.1279853516
571289.646483887,6054688.26445361,560.9537333984,473,44.3877543945
571038.501983887,6054904.79020361,548.2674833984,474,40.8419768066
571085.651733887,6054805.93895361,555.7842333984,475,38.7170336914
571253.500733887,6054665.63420361,550.8982333984,476,32.9917392578
571042.905233887,6054789.43970361,523.1302333984,477,6.5412441406
571545.736733887,6054591.50920361,566.3699833984,478,43.9529912109
571444.183733887,6054638.85145361,569.2507333984,479,46.410706543
571557.618733887,6054596.10770361,557.7864833984,480,34.3319545898
571149.859733887,6054765.58120361,555.1109833984,481,45.187979248
571440.117733887,6054612.59020361,565.5202333984,482,46.0775454102
571212.854983887,6054659.55720361,550.4412333984,483,29.0400493164
571061.008233887,6054867.69195361,550.9567333984,484,39.6252209473
571071.440233887,6054780.07495361,556.5497333984,485,36.9425556641
571101.031483887,6054859.36595361,553.6277333984,486,42.5922414551
571421.934733887,6054588.36670361,563.3262333984,487,42.6250615234
571024.465483887,6054887.24720361,546.9297333984,488,39.2072297363
571208.505483887,6054769.10795361,559.7552333984,489,45.80271875
571488.634983887,6054572.05345361,569.9627333984,490,46.8392592773
571084.478983887,6054822.25195361,554.4954833984,491,39.48046875
571114.830733887,6054846.67720361,554.6302333984,492,43.6170192871
571505.745983887,6054542.98470361,565.7417333984,493,39.7592504883
571507.503483887,6054580.28345361,565.1774833984,494,41.8879936523
571407.321733887,6054679.29770361,558.9694833984,495,39.3413095703
571168.643983887,6054849.83545361,539.6517333984,496,25.2022094727
571125.852733887,6054733.76045361,555.5084833984,497,34.7553095703
571436.539733887,6054642.99845361,567.2964833984,498,43.5748037109
571112.328983887,6054742.34995361,556.3164833984,499,34.6704873047
571373.876233887,6054681.22620361,545.6082333984,500,30.2867612305
571370.068233887,6054598.67995361,562.0269833984,501,41.5937558594
571028.300483887,6054813.02145361,549.5299833984,502,34.9983061523
571156.798233887,6054818.84220361,554.8807333984,503,47.0420187988
571432.953233887,6054586.49320361,564.5604833984,504,44.0039648438
571157.405983887,6054716.65595361,556.5919833984,505,39.9892612305
571089.725483887,6054787.73645361,555.9937333984,506,37.1120195313
571549.103733887,6054600.49495361,555.2644833984,507,32.1852597656
571191.746483887,6054750.35945361,555.5802333984,508,44.4240444336
571363.123983887,6054686.31620361,565.2357333984,509,45.9770053711
571165.861983887,6054805.67445361,545.9784833984,510,35.4297773438
571276.518483887,6054676.22120361,556.6867333984,511,40.36703125
571421.975733887,6054603.32145361,561.5059833984,512,44.5629902344
571221.529483887,6054659.15545361,546.8662333984,513,25.5230327148
571168.922483887,6054744.89795361,557.3214833984,514,45.7852895508
571173.869983887,6054827.66345361,557.6667333984,515,44.4170385742
571530.552483887,6054568.24645361,564.2967333984,516,40.856730957
571094.229983887,6054904.72370361,552.9489833984,517,44.0709926758
571492.817233887,6054624.54970361,564.3254833984,518,43.5615063477
571127.052733887,6054802.08720361,557.3367333984,519,43.7672143555
571530.550483887,6054604.54170361,567.2719833984,520,45.2097885742
571521.595983887,6054631.32945361,567.2532333984,521,44.8562607422
571058.544733887,6054790.32320361,555.6579833984,522,37.8922973633
571192.642983887,6054778.42445361,556.8662333984,523,43.1565166016
